filename	page_num	fn_num	fn_text	category
Kindley 2021.pdf	10	10	"Kenner,""HardRowtoHoe,""reviewofMilton'sGodbyWilliamEmpson,NationalRe- view15(Aug.1963):110;hereafterabbreviated""H."""	2
Kindley 2021.pdf	10	11	"SeeKenner,""LettertotheEditor,""NationalReview19(Oct.1967)and""ANervousView ofRonaldReagan,""NationalReview20(May1968)."	2
Kindley 2021.pdf	11	12	"Kenner,""TheEminenceofMr.Eliot,""reviewofOnPoetryandPoetsbyT.S.Eliot,Na- tionalReview4(Nov.1957):"	2
Kindley 2021.pdf	11	13	"SeeKenner,""WisdomontheCello,""NationalReview18(May1966)."	2
Kindley 2021.pdf	11	14	"Kenner,""LingeringTastemasters,""NationalReview17(Nov.1965):1100."	2
Kindley 2021.pdf	11	15	Ibid.	0
Kindley 2021.pdf	12	16	FrankS.Meyer,prefatorynotetoTheExchange,no.3(Mar.1963),HughKennerPapers, box34,folder2,p.1;hereafterabbreviatedE.	0
Kindley 2021.pdf	13	17	"Kenner,""PropositiononFellowships,theAcademy,andtheClimateofOpinion,""The Exchangeno.3(Mar.1963);hereafterabbreviated""P."""	4
Kindley 2021.pdf	16	18	"Kenner,""AViewofaGoldwaterAdministrationfromtheAcademy,""NationalReview16 (July1964):597;hereafterabbreviated""A."""	2
Kindley 2021.pdf	18	19	"Kenner,""OutMyComputerWindow:TravelsintheLandofBIX,""Harper's279(Nov. 1989):"	4
Kindley 2021.pdf	18	20	Kenner,TheElsewhereCommunity(Concord,1998),p.	4
Kindley 2021.pdf	18	21	"Kenner,""TheElectronicMuse,""HughKennerPapers,box30,folder4,p."	4
Kindley 2021.pdf	18	22	Ibid.,p.10.	4
Kindley 2021.pdf	19	23	"AlexanderR.Galloway,""TheReticularFallacy,""6Oct.2014,Cultureandcommunication.org /galloway/the-reticular-fallacy.Forafurtherelaborationofdebatesaroundthepoliticalvalenceof networks,seeGallowayandEugeneThacker,TheExploit:ATheoryofNetworks(Minneapolis, 2007),andWendyHuiKyongChun,AlwaysUpdatingtoRemaintheSame:HabitualNewMedia (Cambridge,Mass.,2017)."	4
Kindley 2021.pdf	19	24	Jagoda,NetworkAesthetics,p.18.	4
Kirkwood 2022.pdf	1	1	JenniferKarnsAlexander,TheMantraofEfficiency:FromWaterwheeltoSocialControl (Baltimore,2008),p.	4
Kirkwood 2022.pdf	1	157	CriticalInquiry,volume48,number2,Winter2022. ©2022TheUniversityofChicago.Allrightsreserved.PublishedbyTheUniversityofChicagoPress.https://doi.org/10.1086/717303	0
Kirkwood 2022.pdf	2	2	FrankPasquale,TheBlackBoxSociety:TheSecretAlgorithmsthatControlMoneyandInfor- mation(Cambridge,Mass.,2015),p.	4
Kirkwood 2022.pdf	2	213	Jeffrey West Kirkwood isanassistantprofessorintheDepartmentofArt HistoryatBinghamtonUniversity,StateUniversityofNewYork.Heistheauthor ofEndlessIntervals:Cinema,Psychology,andSemiotechnicsaround1900(2022).	0
Kirkwood 2022.pdf	3	3	"LisaGitelmanandVirginiaJackson,""Introduction,""""RawData""IsanOxymoron,ed. Gitelman(Cambridge,Mass.,2013),p."	4
Kirkwood 2022.pdf	3	4	"GaryKingandNathanielPersily,""UnprecedentedFacebookURLsDatasetnowAvailablefor AcademicResearchthroughSocialScienceOne,""SocialScienceOne,13Feb.2020,socialscience.one /blog/unprecedented-facebook-urls-dataset-now-available-research-through-social-science-one"	5
Kirkwood 2022.pdf	3	5	"SeeNicolaJones,""HowtoStopDataCentresfromGobblinguptheWorld'sElectricity:The Energy-EfficiencyDriveattheInformationFactoriesThatServeusFacebook,GoogleandBitcoin,"" Nature,12Sept.2018,www.nature.com/articles/d41586-018-06610-y"	0
Kirkwood 2022.pdf	4	6	LangdonWinner,AutonomousTechnology:Technics-Out-Of-ControlasaThemeinPolitical Thought(Cambridge,Mass.,1978),pp.229–	4
Kirkwood 2022.pdf	4	7	HuaweiandOxfordEconomics,DigitalSpillover:MeasuringtheTrueImpactoftheDigital Economy(2017),www.huawei.com/minisite/gci/en/digital-spillover/files/gci_digital_spillover.pdf, p.8.	5
Kirkwood 2022.pdf	6	8	"HermannvonHelmholtz,""OntheConservationofForce:IntroductiontoaSeriesofLectures DeliveredatKarlsruheintheWinterof1862–1863,""trans.E.Atkinson,inPopularLecturesonScien- tificSubjects(London,1904),p."	1b
Kirkwood 2022.pdf	6	9	AnsonRabinbach,TheHumanMotor:Energy,Fatigue,andtheOriginsofModernity(Berkeley, 1992),p.46;hereafterabbreviatedH.	4
Kirkwood 2022.pdf	6	10	JohnA.Fitch,TheSteelWorkers,vol.3ofThePittsburghSurvey:FindingsinSixVolumes,ed. PaulUnderwoodKellogg(NewYork,1911),p.59.	0
Kirkwood 2022.pdf	7	13	Engels,Anti-Dühring,trans.EmileBurns,inKarlMarx,FrederickEngelsCollectedWorks, 50vols.(London,1987),25:	1b
Kirkwood 2022.pdf	7	14	"NicholasGeorgescu-Roegen,TheEntropyLawandtheEconomicProcess(Cambridge,Mass., 1971),p.283.SeealsoFosterandBurkett,""ClassicalMarxismandtheSecondLawofThermody- namics:Marx/Engels,theHeatDeathoftheUniverseHypothesis,andtheOriginsofEcological Economics,""Organization&Environment21(Mar.2008):3–37."	4
Kirkwood 2022.pdf	8	18	"FriedrichKittlerfamouslypointedoutthattheTuringmachineismerelyathoughtexperi- mentforimagininguniversalcomputation,andthatthelimitationsofcomputingcanbefoundin thethermodynamicpropertiesofthehardware;seeFriedrichKittler,""ThereIsNoSoftware,""Litera- ture,Media,InformationSystems,ed.JohnJohnston(Amsterdam,1997),pp.147–"	4
Kirkwood 2022.pdf	8	19	"SeeJohnRoach,""UndertheSea,MicrosoftTestsaDatacenterThat'sQuicktoDeploy, CouldProvideInternetConnectivityforYears,""MicrosoftFeatures,5June2018,news.microsoft. com/features/under-the-sea-microsoft-tests-a-datacenter-thats-quick-to-deploy-could-provide -internet-connectivity-for-years/"	0
Kirkwood 2022.pdf	9	21	"JoshuaClover,""ValueFTheoryFCrisis,""PMLA127(Jan.2012):112,113.Cloverisaddressing adifficultyinMarxiananalysisalsoconsideredatlengthbymany,includingPhilipMirowski,and whichisfrequentlyreferredtoasthetransformationproblem.MirowskiarguesthatwhileforMarx the""increaseofvalue""mustbe""restrictedtothesphereofproduction""thereisapersistenttension betweena""crystalized-labororsubstanceapproach""anda""real-costorvirtualapproach""tovalue (Mirowski,MoreHeatThanLight:EconomicsandSocialPhysics:PhysicsasNature'sEconomics[New York,1989],pp.179,180).SpecialthankstoCarlGelderloosfortheenliveningdiscussionaboutthis topic."	4
Kirkwood 2022.pdf	9	22	"Clover,""ValueFTheoryFCrisis,""p.113."	4
Kirkwood 2022.pdf	10	23	"SeeJordanNovet,""AmazonCloudRevenueJumps29%,inLinewithExpectations,"" CNBC,29Oct.2020,www.cnbc.com/2020/10/29/amazon-cloud-revenue-jumps-29percent-in -line-with-expectations.html"	0
Kirkwood 2022.pdf	10	24	"SeeEricMasanetetal.,""RecalibratingGlobalDataCenterEnergy-UseEstimates,""Sci- ence367(Feb.2020):984–"	4
Kirkwood 2022.pdf	10	25	SeeUmbertoEco,ATheoryofSemiotics(Bloomington,Ind.,1976).	4
Kirkwood 2022.pdf	10	26	Ibid.,p.	0
Kirkwood 2022.pdf	10	27	Ibid.,p.34.	0
Kirkwood 2022.pdf	11	28	DanielBell,TheComingofPost-IndustrialSociety(NewYork,1999),pp.188–89;hereafter abbreviatedC.	4
Kirkwood 2022.pdf	11	29	"SeeSatoshiNakamoto,""Bitcoin:APeer-to-PeerElectronicCashSystem,""bitcoin.org /bitcoin.pdf"	1b
Kirkwood 2022.pdf	11	30	"SeeCambridgeUniversityCentreforAlternativeFinance,""CambridgeBitcoinElectricity ConsumptionIndex,""cbeci.org/cbeci/comparisons"	5
Kirkwood 2022.pdf	12	34	"Thisisanareaofcontinuingandintensedisputethathasgivenrisetodebatesaboutwhether indeedMarxproposedalabortheoryofvalueatall.Oneofthemostvisibleandrecentcontestson thetopiccanbefoundinDavidHarvey,""Marx'sRefusaloftheLabourTheoryofValue,""1Mar. 2018,davidharvey.org/2018/03/marxs-refusal-of-the-labour-theory-of-value-by-david-harvey/;Michael Roberts,""Marx'sLawofValue:ADebatebetweenDavidHarveyandMichaelRoberts,""thenextrecession .wordpress.com/2018/04/02/marxs-law-of-value-a-debate-between-david-harvey-and-michael -roberts/;andPaulCockshott,""DidMarxHaveaLabourTheoryofValue?""WorldReviewofPolitical Economy10(Spring2019):69–84."	4
Kirkwood 2022.pdf	13	38	"AdrianDaubhasrecentlyarguedthatSiliconValley'sembraceofJosephSchumpeter'sidea of""creativedestruction""(alsoheavilydiscussedbyDanielBell)rebrandedas""disruption,""which ""sublimatestheconceptofrevolution""describedbyMarx,hassimplybeeninstitutionalizedinever biggercapitalistventures(AdrianDaub,WhatTechCallsThinking:AnInquiryintotheIntellectual BedrockofSiliconValley[NewYork,2020],p.123).Theacceleratingcyclesofso-calleddisruptions reinforce,ratherthanchallenge,theguidinglogicofnewdigitalcapitalism."	4
Kirkwood 2022.pdf	13	39	CaraNewDaggett,TheBirthofEnergy:FossilFuels,Thermodynamics,andthePoliticsofWork (Durham,N.C.,2019),p.90.	4
Kirkwood 2022.pdf	14	40	SeeFrederickWinslowTaylor,ThePrinciplesofScientificManagement(NewYork,1913). SeealsoHugoMünsterberg,PsychologyandIndustrialEfficiency(NewYork,1913).Münsterbergnotes intheprefaceofthisbookthatitisbasedon(butnotatranslationof)aworkpublishedinGerman lessthanayearafterTaylor'sbook;seeMünsterberg,PsychologieundWirtschaftsleben:einBeitrag zurangewandtenExperimental-Psychologie(Leipzig,1912).	4
Kirkwood 2022.pdf	14	41	Taylor,ThePrinciplesofScientificManagement,p.	1b
Kirkwood 2022.pdf	14	42	Münsterberg,PsychologyandIndustrialEfficiency,p.	4
Kirkwood 2022.pdf	14	43	DavidGolumbia,ThePoliticsofBitcoin:SoftwareasRight-WingExtremism(Minneapolis, 2016),p.12.	4
Kirkwood 2022.pdf	15	44	"FrancesFerguson,""Bitcoin:AReader'sGuide(TheBeautifulIdea),""CriticalInquiry46 (Autumn2019):"	4
Kirkwood 2022.pdf	15	45	Golumbia,ThePoliticsofBitcoin,p.	4
Kirkwood 2022.pdf	15	46	"SeeKateRooney,""BigInvestorsNewtoCryptocurrenciesAppeartoBeBehindBitcoin's RallytoaRecord,""CNBC,18Dec.2020,www.cnbc.com/2020/12/18/new-bitcoin-investors-buying -20-million-or-more-have-flooded-into-crypto-this-year-as-the-price-so.html"	2
Kirkwood 2022.pdf	16	47	Forafascinatinganddetailedhistoryofthecounterculturalmovementsthatgaverise tocryptocurrencies,seeFinnBrunton's,DigitalCash:TheUnknownHistoryoftheAnarchists, Utopians,andTechnologistsWhoCreatedCryptocurrency(Princeton,N.J.,2019).	4
Kirkwood 2022.pdf	16	48	MatthewKirschenbaum,Mechanisms:NewMediaandtheForensicImagination(Cam- bridge,Mass.,2012),p.	4
Kirkwood 2022.pdf	16	49	CharlesJ.Basheetal.,IBM'sEarlyComputers:ATechnicalHistory,ed.WilliamAspray (Cambridge,Mass.,1989),pp.290,291.PartofthispassageisalsocitedinKirschenbaum'stext.	4
Kirkwood 2022.pdf	17	50	Thisprocessisautomated,againstwhateveragencymightbesuggestedbytheterm miner.	0
Kirkwood 2022.pdf	18	51	"Nakamoto,""Bitcoin,""p."	1b
Kirkwood 2022.pdf	18	52	Ibid.	0
Kirkwood 2022.pdf	19	53	"Kittler,""ThereisNoSoftware,""p."	4
Kirkwood 2022.pdf	19	54	Ibid.	4
Kirkwood 2022.pdf	19	55	Theargumentcanbeextendedtomanyoftheotherproliferatingassetsintheever-expanding cosmosofcryptocurrencies.SubsequentsystemslikeEthereum,whichusesaproof-of-stakemodel,or HederaandHashgraphconsensus,whichimplementnovelstrategiesformaintainingadistributedledger andinstitutingconsensusmechanisms,areattractivepreciselybecausetheyarefasterorlessenergyin- tensivethanproofofwork.Suchsystems,however,stillrelyonthegenerationofvalueexclusively throughthecommitmentofcomputationalresources.Onecouldsaythatwhattheyhavemanagedto doistomerelymakethecentrallogicofinefficiencyatworkincryptocurrenciesmoreefficient.	0
Kirkwood 2022.pdf	20	56	"ClaudeShannon,""CommunicationTheoryofSecrecySystems,""BellSystemTechnical Journal28(Oct.1949):"	4
Kirkwood 2022.pdf	20	57	"SeeCynthiaDworkandMoniNaor,""PricingviaProcessingorCombattingJunkMail,"" AnnualInternationalCryptologyConference(1992),web.cs.dal.ca/~abrodsky/7301/readings /DwNa93.pdf"	4
Kirkwood 2022.pdf	20	58	Ibid.,p.	0
Kirkwood 2022.pdf	20	59	"Ferguson,""Bitcoin,""p.163."	4
Kirkwood 2022.pdf	21	60	BernardStiegler,TheFutureofWork,vol.1ofAutomaticSociety,trans.DanielRoss (Malden,Mass.,2016),p.	4
Kirkwood 2022.pdf	21	61	"AntoinetteRouvroyandThomasBerns,""AlgorithmicGovernmentalityandProspectsof Emancipation:DisparatenessasaPreconditionforIndividuationthroughRelationships?""trans. ElizabethLibbrecht,Réseaux1,no.177(2013):14."	4
Kirschenbaum 2023.pdf	1	1	"SaraAhmed,""OrientationsMatter,""inNewMaterialisms:Ontology,Agency,Politics,ed. DianaCooleandSamanthaFrost(Durham,N.C.,2010),p."	4
Kirschenbaum 2023.pdf	1	2	"QuotedinWolfgangErnst,""AgenciesofCulturalFeedback:TheInfrastructureofMemory,"" inWaste-SiteStories:TheRecyclingofMemory,""ed.BrianNevilleandJohanneVillenueve (Albany,N.Y.,2002),p."	4
Kirschenbaum 2023.pdf	1	3	"""Sand,""TheStrongNationalMuseumofPlay,www.museumofplay.org/toys/sand/ CriticalInquiry,volume50,number1,Autumn2023. ©2023TheUniversityofChicago.Allrightsreserved.PublishedbyTheUniversityofChicagoPress.https://doi.org/10.1086/726299"	0
Kirschenbaum 2023.pdf	2	7	"N.KatherineHayles,""PrintisFlat,CodeisDeep:TheImportanceofMedia-Specific Analysis,""PoeticsToday25(Spring2004):67–"	4
Kirschenbaum 2023.pdf	2	90	Matthew Kirschenbaum is Distinguished University Professor of English at the University of Maryland. He is the author of, most recently, Bitstreams: The Future of Digital Literary Heritage (2021).	0
Kirschenbaum 2023.pdf	3	8	"SeeAlexandraLange,""AnIntellectualHistoryoftheSandbox,""Slate,15Jun.2018,slate. com/human-interest/2018/06/history-of-the-sandbox-the-origins-of-a-playground-for-kids-and -ideas.html"	2
Kirschenbaum 2023.pdf	3	9	"Quotedin""TimeLineoftheSandBox,""AVictorianPassage,www.victorianpassage.com /2008/11/time_line_of_the_sand_box/"	0
Kirschenbaum 2023.pdf	3	10	SeeGeorgesIfrah,TheUniversalHistoryofNumbers:FromPrehistorytotheInventionof theComputer,trans.DavidBello(NewYork,2000),p.	4
Kirschenbaum 2023.pdf	3	11	SeeAlanVorwaldandFrankClark,Computers!FromSandTabletoElectronicBrain (NewYork,1961),pp.23–25.	4
Kirschenbaum 2023.pdf	4	12	"SeeSteveBreslin,""TheHistoryandTheoryofSandboxGamePlay,""Gamasutra,16Jul. 2009,www.gamasutra.com/view/feature/132470/the_history_and_theory_of_sandbox_.php"	4
Kirschenbaum 2023.pdf	4	13	SeeJohnDurhamPeters,TheMarvelousClouds:TowardaPhilosophyofElementalMe- dia(Chicago,2015).	4
Kirschenbaum 2023.pdf	4	14	"SeeLiamColeYoung,""Salt:FragmentsfromtheHistoryofaMedium,""Theory,Cul- ture,andSociety37,no.6(2020):135–58."	4
Kirschenbaum 2023.pdf	5	15	PaulStanleyBondandEdwinHunterCrouch,Tactics:ThePracticalArtofLeading TroopsinWar:WithNumerousIllustrations,PracticalExercises,andtheNewTablesofArmyOr- ganization(NewYork,1922),p.	1b
Kirschenbaum 2023.pdf	5	16	"ShannonMattern,""IntellectualFurnishings,""Medium,19Oct.2014,medium.com /@shannonmattern/intellectual-furnishings-e2076cf5f2de"	4
Kirschenbaum 2023.pdf	6	1	Drawingsdemonstratingtheconstructionofasandtablefrom PaulStanleyBondandEdwinHunterCrouch,Tactics:ThePracticalArtofLead- ingTroopsinWar;WithNumerousIllustrations,PracticalExercises,andtheNew TablesofArmyOrganization(NewYork,1922),p.35.Theschematicsexposethe materialsophisticationofthisseeminglysimpledevice.	1b
Kirschenbaum 2023.pdf	7	18	Sloman,BuildingandModelingSandTables,p.	4
Kirschenbaum 2023.pdf	7	19	"Theso-calledARES(AugmentedREalitySandTable),seeCharlesR.Amburnetal., ""TheAugmentedRealitySandtable,""USArmyResearchLaboratory,Oct.2015,apps.dtic.mil/sti /pdfs/ADA622471.pdf"	0
Kirschenbaum 2023.pdf	8	3	"IraqiArmypersonnelusingalargeandelaboratesandtable(actuallyasand- box)torehearseplansforanoperationnearthetownofMuqdadiyahinMarchof2011.Of particularinterestisthewayinwhichthe""table""isclearlydelimitedasanexceptionalspace setofffromthesandofthesurroundingdesert.Alamy.Licenseduse."	0
Kirschenbaum 2023.pdf	9	20	"""BlackPantherTechnologyDesign,""Perception,experienceperception.com/black -panther-fui.html"	0
Kirschenbaum 2023.pdf	9	21	SeeSusanStewart,OnLonging:NarrativesoftheMiniature,theGigantic,theSouvenir, theCollection(Durham,N.C.,1993),p.	4
Kirschenbaum 2023.pdf	9	22	SeeJohanHuizinga,HomoLudens:AStudyofthePlay-ElementinCulture(Boston,1971).	4
Kirschenbaum 2023.pdf	10	23	"""TheWorldTechnique,""Dr.MargaretLowenfeldTrust,lowenfeld.org/the-world-technique/"	0
Kirschenbaum 2023.pdf	10	24	"LindaE.HomeyerandDanielS.Sweeney,SandtrayTherapy:APracticalManual(New York,2016),p.3.SeealsoHannahZeavin,""WarGames—MourningLossThroughPlay,""in SharedTraumas,SilentLoss,PublicandPrivateMourning,ed.LeneAuestad(NewYork,2018), pp.1–13."	4
Kirschenbaum 2023.pdf	11	26	"TheMuseumofModernArt'spressreleasefortheexhibitionofBelGeddes'sWarMa- neuverDioramas,lavishingpraiseontheirdetail,declares:""Itisalmostimpossibleforthe spectatornottobelieveheisseeingbymeansofthecameratheactualeventtakeplace""(Mu- seumofModernArt,""WarManeuverModelsShownatMuseumofModernArt,""26Jan. 1944,www.moma.org/momaorg/shared/pdfs/docs/press_archives/917/releases/MOMA_1944_0003 _1944-01-24_44124-3.pdf)."	2
Kirschenbaum 2023.pdf	11	27	AndersEngberg-Pedersen,EmpireofChance:TheNapoleonicWarsandtheDisorderof Things(Cambridge,Mass.,2015),p.71;hereafterabbreviatedEC.	4
Kirschenbaum 2023.pdf	12	29	"SeeDavidParisi,ArchaeologiesofTouch:InterfacingwithHapticsfromElectricitytoCom- puting(Minneapolis,2018),pp.4–5.Parisidescribesthehapticsubjectasonethatemergedto ""bothmarkandsteerthedrasticchangestouchunderwentasitbecameincreasinglyan 'object-target'ofscientificknowledge,engineeringanddesignpractice,bureaucraticmanagement, therapeuticdiscourses,andcommercialinvestment""(p.4)."	4
Kirschenbaum 2023.pdf	13	30	"See""TheAerialImage,""aspecialissueofGreyRoom83(Spring2021)."	4
Kirschenbaum 2023.pdf	13	31	NicholasMirzoeff,TheRighttoLook:ACounterhistoryofVisuality(Durham,N.C., 2011),p.	4
Kirschenbaum 2023.pdf	13	32	SeeCarenKaplan,AerialAftermaths:WartimefromAbove(Durham,N.C.,2018),p.	4
Kirschenbaum 2023.pdf	13	33	"SeeAdnanMorshed,""TheAestheticsofAscensioninNormanBelGeddes'sFuturama,"" JournaloftheSocietyofArchitecturalHistorians63(Mar.2004):74–99."	4
Kirschenbaum 2023.pdf	14	34	"SeeBrianConley,""TroublingtheMagicCircle:MiniatureWarinIraq,""inZonesof Control:PerspectivesonWargaming,ed.PatHarriganandMatthewG.Kirschenbaum(Cam- bridge,Mass.,2016):409–"	4
Kirschenbaum 2023.pdf	14	35	Ibid.,pp.414,	4
Kirschenbaum 2023.pdf	14	36	MichaelWelland,Sand:TheNever-EndingStory(Berkeley,2009),p.32.SeealsoVince Beiser,WorldinaGrain:TheStoryofSandandHowitTransformedCivilization(NewYork, 2018),andEtienneGuyon,Jean-YvesDelenne,andFarhangRadjai,BuiltonSand:TheScience ofGranularMaterials,trans.ErikButler(Cambridge,Mass.,2020).	4
Kirschenbaum 2023.pdf	15	6	"PerformanceofBrianConley'sMiniatureWarinAfghanistan(2010), showingtheAmerican""drone""aloftabovethesandtable.PhotobyBrianConley.Pie- rogiGallery,NewYork.Usedbypermission. conglomerations of macroscopic particles that lower their entropy when theyinteract.Putplainly,granularmaterials(whichwouldalsoincludecoffee beans, rice, sugar, salt, lentils, seeds, and popping corn) behave as though they are both a liquid and a solid, depending on their entropic state. The"	0
Kirschenbaum 2023.pdf	16	37	Beiser,WorldinaGrain,p.	4
Kirschenbaum 2023.pdf	16	38	QuotedinDavidFarrier,AnthropocenePoetics:DeepTime,SacrificeZones,andExtinction (Minneapolis,2019),pp.24–	4
Kirschenbaum 2023.pdf	16	39	SeeGrain,vol.1ofTexturesoftheAnthropocene,ed.KatrinKlinganetal.,(Cambridge, Mass.,2015),p.7.	4
Kirschenbaum 2023.pdf	17	40	Guyon,Delenne,andRadjai,BuiltonSand,p.	4
Kirschenbaum 2023.pdf	17	41	SeeAdenEvans,LogicoftheDigital(London,2015),p.	4
Kirschenbaum 2023.pdf	17	42	SeeKirschenbaum,Mechanisms:NewMediaandtheForensicImagination(Cambridge, Mass.,2008).	4
Kirschenbaum 2023.pdf	18	46	AliceHill,SandTableIllustrations(Indianapolis,1923),p.	1a
Kirschenbaum 2023.pdf	18	47	LillieA.Faris,TheSand-Table:AManualforSundaySchoolTeachers(Cincinnati,1915), p.13.	0
Kirschenbaum 2023.pdf	19	48	SeeHill,SandTableIllustrations,pp.13–	4
Kirschenbaum 2023.pdf	19	49	SeethePerkinsSchoolfortheBlindArchives,www.flickr.com/photos/perkinsarchive /14096914888/in/album-72157644862510411/	0
Kirschenbaum 2023.pdf	20	55	"SeeFeatherstone,WarGames:BattlesandManoeuvreswithModelSoldiers,ed.John Curry(Bristol,2014),pp.33–34.Featherstoneenthusesthatasandtableprovidesthehobbyist with""awonderfullyrealisticbattlefield""(p.33)."	1b
Kirschenbaum 2023.pdf	20	56	Scruby,AllAboutWarGames,p.	4
Kirschenbaum 2023.pdf	20	57	Tabletopbattleswithminiaturesoldiers,however,remainquitepopular,andthesizeof thetableisacriticalaffordanceforgameplay.ThispointwasdiscussedbyIanWilliamsand	0
Kirschenbaum 2023.pdf	21	58	"Foranexampleofthenewscoveragegeneratedbythefind,seeShivAroor,""FromSky, SeeHowChinaBuildsModelofIndianBorder2400kmAway,""IndianExpress,5Aug.2006, archive.indianexpress.com/news/from-sky-see-how-china-builds-model-of-indian-border-2400 -km-away——————/9972/0"	2
Kirschenbaum 2023.pdf	21	59	Kittler,Gramophone,Film,Typewriter,trans.Winthrop-YoungandWutz(Stanford,Calif., 1999),p.xxxix;hereafterabbreviatedGFT.	4
Kirschenbaum 2023.pdf	22	60	SeePaulEricksonetal.,HowReasonAlmostLostItsMind:TheStrangeCareerofCold WarRationality(Chicago,2013);hereafterabbreviatedR.	4
Kirschenbaum 2023.pdf	23	62	SeePaulN.Edwards,TheClosedWorld:ComputersandthePoliticsofDiscourseinCold WarAmerica(Cambridge,Mass.,1996).	4
Kirschenbaum 2023.pdf	23	63	"SeePeterGalison,""TheFutureofScenarios:StateScienceFiction,""inTheSubjectof RosiBraidotti:PoliticsandConcepts,ed.BoletteBlaagaardandIrisvanderTuin(NewYork, 2014),pp.38–"	4
Kirschenbaum 2023.pdf	23	64	"Theislandwas,ineffect,akindofsandboxtotheresearchers.Theyusethephrases ""'tinyworld'""and""dollhouse""(R,pp.108,131;seealsopp.107–31)."	1b
Kirschenbaum 2023.pdf	24	65	"TheoReeves-Evison,""TheArtofDisciplinedImagination:Prediction,Scenarios,and OtherSpeculativeInfrastructures,""CriticalInquiry47(Summer2021):719–46.Hedefinesspec- ulativeinfrastructuresnotstrictlyasphysicalsystemsbutalso""consistingofprotocols,struc- turedconversations,corporateplanningexercisesandotherunobtrusiveformsthatexistas toolsinthearmoryofgovernance,defense,andbusinessmanagement""(p.721)."	4
