openlibrary_work_key	selection_title	selection_author	selection_year	ia_identifier	retrieval_source	found_in_primary_query	author_metadata_evidence	author_creator_evidence	broad_sampling_status	ia_title	ia_creator	ia_date	ia_year	ia_publisher	ia_subject	ia_description	ia_collection	ia_language	ia_mediatype
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	the-picture-of-dorian-gray_202003	primary_and_broad	True	True	True	all_retained	the-picture-of-dorian-gray	oscar wilde	1890-01-01T00:00:00Z	1890		oscar wilde literature	One of the most popular books written by Oscar Wilde	"[""opensource"", ""community"", ""fav-ireason_hate_graphic_design"", ""fav-lagrandegwaz"", ""fav-so_klar""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	the-picture-of-dorian-gray_202009	primary_and_broad	True	True	True	all_retained	The Picture Of Dorian Gray	Oscar Wilde				Gothic Novel	Written by Oscar Wilde	"[""opensource"", ""community"", ""fav-celandinerandel""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_KT-094-741	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray	Oscar Wilde	1968-01-01T00:00:00Z	1968				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_KU-997-339	primary_and_broad	True	True	True	all_retained	THE PICTURE OF DORIAN GRAY	OSCAR WILDE	1968-01-01T00:00:00Z	1968				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	the_picture_of_dorian_gray	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray	Oscar Wilde				"[""oscar wilde, dorian gray, gay, homosexuality in the 1800s"", ""the picture of dorian gray""]"	The Picture of Dorian Gray from freeditorial	"[""opensource""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000osca_z0s7	primary_and_broad	True	True	True	all_retained	THE PICTURE OF DORIAN GRAY	OSCAR WILDE	1931-01-01T00:00:00Z	1931	THREE SIRENS PRESS			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000osca_r3q0	primary_and_broad	True	True	True	all_retained	The picture of dorian gray	Oscar Wilde						"[""internetarchivebooks"", ""printdisabled""]"		texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000unse_d7h1	primary_and_broad	True	True	True	all_retained	THE PICTURE OF DORIAN GRAY.	Oscar WIlde	1931-01-01T00:00:00Z	1931				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	isbn_9781449560225	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray: Premium Edition	Oscar Wilde	2010-01-09T00:00:00Z	2010	CreateSpace Independent Publishing Platform			"[""internetarchivebooks"", ""printdisabled""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_S0-EGL-704	primary_and_broad	True	True	True	all_retained	the picture of dorian gray	oscar wilde	1995-01-01T00:00:00Z	1995				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-n494""]"		texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_KR-079-385	primary_and_broad	True	True	True	all_retained	the picture of dorian gray	oscar wilde, gerald weales	1962-01-01T00:00:00Z	1962	a signet classic published by the new american library			"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-rho_lan_ram""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000osca_s9a9	primary_and_broad	True	True	True	all_retained	The Picture of dorian gray	Oscar Wilde	1890-01-01T00:00:00Z	1890				"[""internetarchivebooks"", ""fav-achu_a_s"", ""fav-alanis_sandoval"", ""fav-alexa_tomton"", ""fav-alexandert8024"", ""fav-alicia_de_barry"", ""fav-ari159"", ""fav-ash_kampfer"", ""fav-brijone3"", ""fav-carnigob"", ""fav-chezka_g_zamora"", ""fav-civh210"", ""fav-cursedknight121"", ""fav-d_juazeiro"", ""fav-dcurt123"", ""fav-einst_rzende"", ""fav-fatma_abd_alaziz648"", ""fav-ferriberri"", ""fav-gina630"", ""fav-honey_bee121"", ""fav-honk_bitch"", ""fav-ireason_hate_graphic_design"", ""fav-irohamca"", ""fav-jene4"", ""fav-kate237273"", ""fav-kiara_graham"", ""fav-ktorres015"", ""fav-leo_thrasher"", ""fav-lesbian_vampyre"", ""fav-lorin853"", ""fav-miwamiwa12"", ""fav-neon744"", ""fav-nlara04"", ""fav-noblereg"", ""fav-ojibwagirl"", ""fav-oudjdi"", ""fav-pinal_d"", ""fav-rajni_kant_das"", ""fav-s0fi3yy"", ""fav-sarah_k867"", ""fav-shadowri"", ""fav-simona_sirevi_i_t_"", ""fav-sudenaz_dalg_"", ""fav-sureshpal360"", ""fav-tasfae"", ""fav-thessalian_witch"", ""fav-zasia_hossain"", ""fav-zoemariet_cordero""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	oscar-wilde-the-picture-of-dorian-gray-flph-1958	primary_and_broad	True	True	True	all_retained	The Picture Of Dorian Gray	Oscar Wilde	1958-01-01T00:00:00Z	1958	Foreign Languages Publishing House	literature	The Picture of Dorian Gray  by Oscar Wilde offers a compelling critique of bourgeois decadence, exposing the moral decay that accompanies a life devoted to hedonism and superficial beauty. Through the story of Dorian Gray, whose portrait bears the scars of his corruption while he remains outwardly youthful, Wilde illustrates the perils of a society fixated on materialism and self-indulgence. Dorian’s descent into vice serves as a cautionary tale, revealing how the pursuit of personal pleasure at the expense of ethical principles ultimately leads to destruction. The novel challenges readers to reflect on the emptiness of individualism when it is divorced from a sense of social responsibility. Preface by E. V. Kornilova Commentary by O. M. Gavrilova Illustrator: A. E. Golyakhovskaya Tauchnitz Edition Collection of British and American Authors Volume 4049 Leipzig: Bernard Tauchnitz, 1908	"[""mir-titles"", ""JaiGyan"", ""fav-emad_sadeghi"", ""fav-missnoblestar"", ""fav-munif_muttafik""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_C0-BIZ-229	primary_and_broad	True	True	True	all_retained	the picture of dorian gray	oscar wilde	1945-01-01T00:00:00Z	1945	the world publishing company			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000osca_h2r2	primary_and_broad	True	True	True	all_retained	THE PICTURE OF DORIAN GRAY	OSCAR WILDE	1939-01-01T00:00:00Z	1939				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_S0-ACR-337	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray	Oscar Wilde	1946-01-01T00:00:00Z	1946	The World Publishing Company			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000osca_k6v8	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray and Three Stories	Oscar Wilde	2010-06-17T00:00:00Z	2010	CreateSpace Independent Publishing Platform			"[""internetarchivebooks"", ""printdisabled""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000osca_u5e4	primary_and_broad	True	True	True	all_retained	The Picture Of Dorian Gray	Oscar Wilde	1962-01-01T00:00:00Z	1962				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_Y0-ART-190	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray	Oscar Wilde	1968-01-01T00:00:00Z	1968				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"		texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_S0-CEJ-249	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray	Oscar Wilde	1966-01-01T00:00:00Z	1966	Penguin Books			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	English	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_S0-EGS-419	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray	Oscar Wilde	2003-01-01T00:00:00Z	2003				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-djaj9399""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_KU-998-556	primary_and_broad	True	True	True	all_retained	the picture of dorian gray	oscar wilde	1966-01-01T00:00:00Z	1966				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_KV-107-093	primary_and_broad	True	True	True	all_retained	The picture of dorian gray	Oscar Wilde	1952-01-01T00:00:00Z	1952				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-julescope""]"		texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000osca_d6f6	primary_and_broad	True	True	True	all_retained	The picture of dorian gray	Oscar Wilde	1968-01-01T00:00:00Z	1968	Minister Classics			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"		texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_KV-352-127	primary_and_broad	True	True	True	all_retained	The picture of dorian gray	Oscar Wilde	1954-01-01T00:00:00Z	1954				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000osca_m2m1	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray	Oscar Wilde	1890-04-04T00:00:00Z	1890	Chump Change			"[""internetarchivebooks"", ""fav-helveticaa"", ""fav-jorge_valero"", ""fav-r3tr0c4t""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_P9-DIN-373	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray with Selected Stories	Oscar Wilde			International Collectors Library			"[""internetarchivebooks"", ""printdisabled""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_W9-ANK-735	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray	Oscar Wilde	1926-01-01T00:00:00Z	1926				"[""internetarchivebooks"", ""fav-chgogrrl""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_T4-ACL-341	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray and Selected Stories	Oscar Wilde	1962-01-01T00:00:00Z	1962	The New American Library of World Literature, Inc.			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_S0-EDV-118	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray	Oscar Wilde	1995-01-01T00:00:00Z	1995				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	oscar-wilde_the-picture-of-dorian-gray	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray by Oscar Wilde	Oscar Wilde, Standard eBooks				"[""The Picture of Dorian Gray"", ""Oscar Wilde"", ""Standard eBooks""]"	The Picture of Dorian Gray was first published as a serial in Lippencott’s Monthly Magazine, and the publishers thought it would so offend readers that they removed nearly 500 words without Wilde’s approval. Wilde soon expanded it and republished it as a novel, including a short preface justifying his art. Even though his contemporaries considered it so offensive that some argued for his prosecution, Dorian Gray today survives as a classic philosophical novel that explores themes of aestheticism and double lives. Couched in Wilde’s trademark cutting wit, Dorian Gray is still being adapted today, with Dorian and his moldering portrait remaining cultural touchstones.	"[""standardebooks"", ""folkscanomy"", ""fav-1d_04_gao_zehan"", ""fav-22_viii_f_komang_nadya_belva_vidyakanti"", ""fav-_camille_"", ""fav-_megan_eclaire_"", ""fav-a_wicked_witch23"", ""fav-aaminah_zaakirah"", ""fav-acefalicus"", ""fav-adamw653"", ""fav-adricim"", ""fav-ae_calligraph"", ""fav-aksh10"", ""fav-alexrose3"", ""fav-ana_mera"", ""fav-anntt"", ""fav-archiveuser45705"", ""fav-ari_ruiz4152"", ""fav-ashley_huck"", ""fav-aslluvr"", ""fav-astaamanda"", ""fav-aubreylyn_n"", ""fav-basman508"", ""fav-batmanisbw"", ""fav-bebeict"", ""fav-beh_senpai"", ""fav-bethany_mercier"", ""fav-bianca_pag_"", ""fav-binx5"", ""fav-brooklucas67"", ""fav-catgun"", ""fav-cazza_azza"", ""fav-changelingkat"", ""fav-chichi3000"", ""fav-cynoyu-sensei"", ""fav-dark_vamp"", ""fav-dia586"", ""fav-diya_prasad"", ""fav-drxxl"", ""fav-fraserjcamero"", ""fav-free_hk"", ""fav-ghost69hunter"", ""fav-gowthaminiyan"", ""fav-haight1968"", ""fav-hello_hello_there"", ""fav-hussien_hayder_nulljutsu_"", ""fav-i_murray"", ""fav-inu_squid"", ""fav-isabella_planas643"", ""fav-ivanovich24"", ""fav-james_baker966"", ""fav-jay_caberto"", ""fav-jrc288"", ""fav-julescope"", ""fav-june_vo"", ""fav-justcurious06"", ""fav-katxellie"", ""fav-khanya_bangani"", ""fav-kokoilma"", ""fav-letizia_bottari115"", ""fav-lili744"", ""fav-lindsey_fine"", ""fav-littlerollycat"", ""fav-lordauthor"", ""fav-loricor"", ""fav-loveandpewpew"", ""fav-luke_longman"", ""fav-lyndwyrm"", ""fav-mahdiye_karimi"", ""fav-margarethgassion"", ""fav-mayblieminh"", ""fav-mesispieces"", ""fav-millieg"", ""fav-mislindz"", ""fav-mochicore"", ""fav-mollymcc6089"", ""fav-moon_lover360"", ""fav-nathansr"", ""fav-nishka_lad"", ""fav-nora_papatheo"", ""fav-olive3x"", ""fav-orange_puff_nora"", ""fav-perceval406"", ""fav-preludioparamar"", ""fav-r34d_3r"", ""fav-r_l511"", ""fav-rachel273"", ""fav-rheali"", ""fav-robgushurst"", ""fav-salma_mohamed121"", ""fav-santos_santos158"", ""fav-seeker_found"", ""fav-selvin_hernandez"", ""fav-shaman_yoh"", ""fav-sophia_m_yannazio"", ""fav-stockingpuppet69"", ""fav-suikurix"", ""fav-tabby736"", ""fav-theoriginalchickenonabicycle"", ""fav-tlc1977"", ""fav-trisha778"", ""fav-universeskiss"", ""fav-user834728"", ""fav-uvagrapesvv10"", ""fav-venus_rose937"", ""fav-wnsk"", ""fav-y9f5tcy"", ""fav-yahyalodi"", ""fav-zoe_quevli"", ""fav-zoeyslaughter""]"		texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_T4-AQP-399	primary_and_broad	True	True	True	all_retained	the picture of dorian gray	oscar wilde	1980-01-01T00:00:00Z	1980	penguin books			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_Y0-ARR-023	primary_query	True	True	True	not_applicable	The Picture of Dorian Gray	Oscar Wilde	2007-01-01T00:00:00Z	2007	Pleasantville, N.Y. : Reader's Digest Association			"[""printdisabled"", ""pub_worlds-best-reading"", ""internetarchivebooks"", ""periodicals"", ""inlibrary""]"		texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000osca_d0p7	primary_and_broad	True	True	True	all_retained	The picture of Dorian Gray	Oscar Wilde	1934-01-01T00:00:00Z	1934				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	the-picture-of-dorian-gray-oscar-wilde_202512	primary_and_broad	True	True	True	all_retained	The Picture Of Dorian Gray - Oscar Wilde	Oscar Wilde				"[""The Picture Of Dorian Gray"", ""Oscar Wilde""]"	The Picture Of Dorian Gray Oscar Wilde	"[""opensource""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000osca_s1d0	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray	Oscar Wilde	1949-01-01T00:00:00Z	1949	Penguin Books			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-jack_cohen716""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000osca_c1q1	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray	Oscar Wilde	1891-01-01T00:00:00Z	1891	Dalmatian Press Classics			"[""internetarchivebooks"", ""fav-diaritapet"", ""fav-munrocarr""]"	Eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000unse_l9j4	primary_and_broad	True	True	True	all_retained	The picture of dorian gray	Oscar Wilde	1971-01-01T00:00:00Z	1971	Dell Publishing			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"		texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	the-picture-of-dorian-gray-nt_202405	primary_and_broad	True	True	True	all_retained	The Picture Of Dorian Gray NT	Oscar Wilde	1890-07-01T00:00:00Z	1890		Oscar Wilde	story of  a young man who sells his soul for eternal youth and beauty . In this celebrated work Wilde forged a devastating portrait of the effects of evil and debauchery on a young aesthete in late-19th-century England.	"[""folkscanomy_miscellaneous"", ""folkscanomy"", ""fav-agentowl"", ""fav-lordelton933""]"		texts
